#,CLAVE,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,Población total,Población masculina,Población femenina,Población de 0 a 4 años,Población de 0 a 4 años masculina,Población de 0 a 4 años femenina,Población de 0 a 14 años,Población de 0 a 14 años masculina,Población de 0 a 14 años femenina,Población de 5 años,Población de 5 años y más,Población de 5 años y más masculina,Población de 5 años y más femenina,Población de 6 a 12 años,Población de 6 a 14 años,Población de 6 a 14 años masculina,Población de 6 a 14 años femenina,Población de 12 a 14 años,Población de 12 años y más,Población de 15 años y más,Población de 15 años y más masculina,Población de 15 años y más femenina,Población de 15 a 24 años,Población de 15 a 29 años,Población de 15 a 29 años masculina,Población de 15 a 29 años femenina,Población de 15 a 49 años femenina,Población de 15 a 59 años,Población de 15 a 59 años masculina,Población de 15 a 59 años femenina,Población de 18 y más años,Población de 18 años y más  masculina,Población de 18 años y más femenina,Población de 60 años y más,Población de 60 años y más masculina,Población de 60 años y más femenina,Población de 65 años y más,Población de 65 años y más masculina,Población de 65 años y más femenina,Relación hombres mujeres,Promedio de hijos nacidos vivos,Promedio de hijos nacidos vivos de las mujeres de 45 a 49 años,Porcentaje de mujeres de 15 a 19 años con algún hijo nacido vivo,Población de 5 años y más residente en la entidad en octubre de 2000,Población de 5 años y más residente en otra entidad en octubre de 2000,Población masculina de 5 años y más residente en otra entidad en octubre de 2000,Población femenina de 5 años y más residente en otra entidad en octubre de 2000,Población de 5 años y más residente en Estados Unidos de América en octubre de 2000,Población sin derechohabiencia a servicios de salud,Población de 0 a 5 años sin derechohabiencia a servicios de salud,Población femenina de 15 a 49 años sin derechohabiencia a servicios de salud,Población de 60 años y más sin derechohabiencia a servicios de salud,Población derechohabiente a servicios de salud,Población derechohabiente del IMSS,Población derechohabiente del ISSSTE,Población derechohabiente por el Seguro Popular,Población de 8 a 14 años que no sabe leer y escribir,Población masculina de 8 a 14 años que no sabe leer y escribir,Población femenina de 8 a 14 años que no sabe leer y escribir,Población de 15 años y más analfabeta,Población masculina de 15 años y más analfabeta,Población femenina de 15 años y más analfabeta,Población de 5 años que no asiste a la escuela,Población masculina de 5 años que no asiste a la escuela,Población femenina de 5 años que no asiste a la escuela,Población de 6 a 11 años que no asiste a la escuela,Población de 6 a 14 años que no asiste a la escuela,Población masculina de 6 a 14 años que no asiste a la escuela,Población femenina de 6 a 14 años que no asiste a la escuela,Población de 12 a 14 años que no asiste a la escuela,Población de 15 a 24 años que asiste a la escuela,Población masculina de 15 a 24 años que asiste a la escuela,Población femenina de 15 a 24 años que asiste a la escuela,Población de 15 años y más sin escolaridad,Población masculina de 15 años y más sin escolaridad,Población femenina de 15 años y más sin escolaridad,Población de 15 años y más con educación básica incompleta,Población masculina de 15 años y más con educación básica incompleta,Población femenina de 15 años y más con educación básica incompleta,Población de 15 años y más con educación básica completa,Población masculina de 15 años y más con educación básica completa,Población femenina de 15 años y más con educación básica completa,Población de 15 años y más con educación posbásica,Población masculina de 15 años y más con educación posbásica,Población femenina de 15 años y más con educación posbásica,Grado promedio de escolaridad,Grado promedio de escolaridad de la población masculina,Grado promedio de escolaridad de la población femenina,Población de 5 años y más que habla alguna lengua indígena,Población masculina de 5 años y más que habla alguna lengua indígena,Población femenina de 5 años y más que habla alguna lengua indígena,Población de 5 años y más que habla alguna lengua indígena y no habla español,Población masculina de 5 años y más que habla alguna lengua indígena y no habla español,Población femenina de 5 años y más que habla alguna lengua indígena y no habla español,Población de 5 años y más que habla alguna lengua indígena y habla español,Población masculina de 5 años y más que habla alguna lengua indígena y habla español,Población femenina de 5 años y más que habla alguna lengua indígena y habla español,Población en hogares indígenas,Hogares indígenas,Total de hogares,Hogares con jefatura masculina,Hogares con jefatura femenina,Población en hogares,Población en hogares con jefatura masculina,Población en hogares con jefatura femenina,Total de viviendas habitadas,Viviendas particulares habitadas,Ocupantes en viviendas particulares habitadas,Promedio de ocupantes en viviendas particulares habitadas,Promedio de ocupantes por cuarto en viviendas particulares habitadas,Viviendas particulares habitadas con piso de tierra,Viviendas particulares habitadas con piso de cemento o firme,"Viviendas particulares habitadas con piso de madera, mosaico y otros recubrimientos",Viviendas particulares habitadas con 1 dormitorio,Viviendas particulares habitadas con 2 dormitorios y más,Viviendas particulares habitadas con 1 solo cuarto,Viviendas particulares habitadas con 2 cuartos,Viviendas particulares habitadas con 3 cuartos y más,Viviendas particulares habitadas que disponen de excusado o sanitario,Viviendas particulares habitadas que disponen  de agua entubada de la red pública,Viviendas particulares habitadas que no disponen de agua entubada de la red pública,Viviendas particulares habitadas que disponen de drenaje,Viviendas particulares habitadas que no disponen de drenaje,Viviendas particulares habitadas que disponen de energía eléctrica,"Viviendas particulares habitadas que disponen de agua entubada de la red pública, drenaje y energía eléctrica","Viviendas particulares habitadas que no disponen de agua entubada a la red pública, drenaje y energía eléctrica",Viviendas particulares habitadas sin ningún bien,Viviendas particulares habitadas que disponen de televisión,Viviendas particulares habitadas que disponen de refrigerador,Viviendas particulares habitadas que disponen de lavadora,Viviendas particulares habitadas que disponen de computadora,Viviendas particulares habitadas con todos los bienes
11,1400100010194,001,Acatic,0001,Acatic,0194,2032,960,1072,205,102,103,653,338,315,36,1826,857,969,257,412,215,197,155,1533,1378,621,757,386,524,233,291,535,1119,505,614,1234,545,689,259,116,143,201,95,106,89.55,2.99,4.32,5.61,1796,7,5,,23,1084,106,297,136,938,399,39,478,11,8,3,204,88,116,0,0,0,7,42,22,20,35,97,41,56,241,100,141,745,351,394,222,103,119,161,66,95,5.52,5.59,5.46,4,4,0,0,0,0,3,3,0,9,3,493,361,132,2032,1608,424,489,489,2032,4.16,1.1,22,139,328,168,321,14,58,417,484,484,4,486,3,487,480,0,10,471,427,421,48,47
12,1400100010207,001,Acatic,0001,Acatic,0207,1228,575,653,105,55,50,347,179,168,28,1123,520,603,144,214,110,104,70,951,881,396,485,245,332,159,173,325,710,326,384,795,348,447,171,70,101,129,56,73,88.06,2.98,3.63,1.49,1108,3,3,0,12,696,77,202,82,531,257,30,224,4,,,101,50,51,,,0,4,19,7,12,15,74,33,41,107,51,56,472,205,267,159,77,82,139,62,77,6.26,6.28,6.24,,0,,0,0,0,,0,,5,,315,222,93,1218,928,290,308,307,1218,3.97,0.97,14,50,242,92,214,6,29,271,302,290,16,304,,305,288,0,3,299,290,277,48,46
13,1400100010211,001,Acatic,0001,Acatic,0211,1021,506,515,127,69,58,353,194,159,26,893,437,456,137,200,111,89,63,730,667,312,355,216,276,123,153,270,571,262,309,587,277,310,96,50,46,62,34,28,98.25,2.9,5.39,7.14,876,9,,8,7,580,83,154,56,438,210,14,214,,,,107,51,56,,0,,,18,10,8,16,33,14,19,140,73,67,347,174,173,126,48,78,53,17,36,5.24,4.7,5.72,0,0,0,0,0,0,0,0,0,0,0,232,196,36,1010,886,124,231,230,1010,4.39,1.18,5,77,148,78,152,4,34,192,228,224,6,229,,229,223,0,,223,206,190,12,12
14,1400100010226,001,Acatic,0001,Acatic,0226,1012,454,558,111,57,54,323,141,182,27,900,396,504,121,185,68,117,64,752,688,312,376,228,309,133,176,297,610,268,342,611,267,344,78,44,34,46,27,19,81.36,2.69,5.56,4.84,882,7,3,4,10,554,79,164,44,457,235,12,205,3,,,79,35,44,,0,,,13,7,6,12,57,26,31,95,44,51,377,175,202,129,62,67,87,31,56,5.93,5.74,6.08,,0,,0,0,0,,0,,4,,244,182,62,1012,805,207,243,243,1012,4.16,1.06,6,77,160,82,161,6,21,216,242,240,3,242,,243,239,0,,242,225,219,24,24
15,1400100010230,001,Acatic,0001,Acatic,0230,8,4,4,,0,,,,,0,7,4,3,,,,0,0,6,6,3,3,,3,,,3,5,,3,4,,,,,0,0,0,0,100,3.67,10,0,7,0,0,0,0,,0,,0,6,3,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,3,,,0,0,0,,,0,6.5,8,5,0,0,0,0,0,0,0,0,0,0,0,,,0,8,8,0,2,,8,4,1.33,0,,,,,0,,,,,0,,0,,,0,0,,,,0,0
16,140010001018A,001,Acatic,0001,Acatic,018A,6,4,,0,0,0,,,,0,6,4,,,,,,0,4,4,3,,,,,0,,4,3,,,,,0,0,0,0,0,0,200,6,0,0,6,0,0,0,0,6,0,,0,0,0,0,0,0,3,4,97,42,55,,,,10,22,11,11,12,206,108,98,96,45,51,939,405,534,497,263,234,728,359,369,8.23,8.53,7.96,9,4,5,0,0,0,8,4,4,23,6,882,664,218,3347,2670,677,874,872,3355,3.85,0.96,13,203,650,260,606,24,134,708,857,863,,862,3,864,858,0,9,848,823,702,175,172
17,140010001025A,001,Acatic,0001,Acatic,025A,11,7,4,3,3,0,6,5,,0,8,4,4,,3,,,,6,5,,3,,3,,,3,5,,3,4,,,0,0,0,0,0,0,175,2.67,0,0,8,0,0,0,0,4,,,0,7,7,0,0,0,8,8,156,79,77,,,0,8,34,17,17,26,251,147,104,188,99,89,1419,644,775,795,408,387,601,309,292,7.25,7.4,7.1,14,6,8,0,0,0,13,6,7,16,8,1145,972,173,4615,4068,547,1109,1109,4619,4.17,1.11,23,406,672,350,755,40,213,852,1087,1073,22,1094,,1094,1061,0,10,1080,1023,843,132,130
18,1400200010030,002,Acatlan de Juarez,0001,Acatlan de Juarez,0030,3371,1640,1731,348,189,159,1053,545,508,68,3013,1447,1566,428,637,322,315,209,2517,2308,1091,1217,554,794,401,393,839,1894,909,985,2130,993,1137,414,182,232,304,142,162,94.74,2.89,3.63,20.2,2954,31,13,18,21,1251,150,334,117,2091,1809,161,164,7,,,19,4,15,,,0,,4,,3,3,58,29,29,18,5,13,153,63,90,98,47,51,174,94,80,8.86,9.43,8.35,3,3,0,0,0,0,3,3,0,0,0,166,134,32,708,595,113,165,165,708,4.29,1.07,,49,115,43,122,4,33,128,161,160,4,162,,163,156,0,,163,159,139,40,40
19,1400200010064,002,Acatlan de Juarez,0001,Acatlan de Juarez,0064,4619,2262,2357,521,262,259,1530,759,771,98,4092,1996,2096,612,911,452,459,299,3382,3083,1499,1584,910,1280,624,656,1248,2723,1312,1411,2783,1335,1448,360,187,173,247,128,119,95.97,2.77,4.15,10.8,3994,23,13,10,31,1714,218,476,114,2869,2556,172,162,16,0,0,4,,,0,0,0,0,0,0,0,0,12,6,6,6,3,3,25,11,14,23,11,12,25,15,10,8.46,9,7.89,0,0,0,0,0,0,0,0,0,0,0,32,24,8,125,97,28,32,32,125,3.91,1.07,0,7,25,8,24,0,4,28,32,32,0,31,,32,31,0,0,32,31,27,9,9
20,1400200010079,002,Acatlan de Juarez,0001,Acatlan de Juarez,0079,708,344,364,77,38,39,263,135,128,18,631,306,325,114,168,88,80,54,499,445,209,236,132,170,76,94,205,415,191,224,388,182,206,30,18,12,20,10,10,94.51,2.35,3.28,9.09,613,8,4,4,10,284,43,84,11,423,367,32,18,4,0,0,4,3,,0,0,0,0,0,0,0,0,,,,3,3,0,14,6,8,16,8,8,3,,,6.5,5.67,7.33,0,0,0,0,0,0,0,0,0,0,0,17,15,,61,57,4,17,17,61,3.59,0.94,0,12,5,8,9,,4,11,17,10,7,17,0,17,10,0,,16,16,13,0,0
21,1400200010083,002,Acatlan de Juarez,0001,Acatlan de Juarez,0083,125,63,62,10,6,4,33,18,15,,114,57,57,14,22,11,11,8,99,91,45,46,24,34,18,16,34,78,35,43,81,39,42,13,10,3,8,6,,101.61,2.06,2,0,114,0,0,0,0,39,3,13,,85,75,3,7,0,0,0,5,,3,0,0,0,0,,0,,,4,,,6,,4,47,19,28,36,21,15,7,3,4,6.75,7.24,6.31,0,0,0,0,0,0,0,0,0,0,0,38,37,,179,176,3,37,37,179,4.84,1.66,0,16,20,15,22,,12,23,37,37,0,37,0,37,37,0,0,37,35,31,0,0
22,1400200010098,002,Acatlan de Juarez,0001,Acatlan de Juarez,0098,61,30,31,8,5,3,22,11,11,0,53,25,28,13,14,6,8,,40,39,19,20,7,10,5,5,16,32,14,18,37,18,19,7,5,,6,4,,96.77,2.57,0,0,53,0,0,0,0,27,,7,4,34,26,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,0,0,0,0,0,0,3.33,2,4,0,0,0,0,0,0,0,0,0,0,0,,,0,3,3,0,1,,3,3,1,0,,0,,0,0,0,,,,0,,0,,,0,0,,0,,0,0
23,1400200010115,002,Acatlan de Juarez,0001,Acatlan de Juarez,0115,179,88,91,26,13,13,82,42,40,8,152,74,78,34,48,23,25,14,110,96,45,51,27,43,17,26,48,95,44,51,83,39,44,,,0,0,0,0,96.7,2.25,5,0,149,0,0,0,0,69,12,19,0,108,101,0,7,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,4,,,,,,,,0,6.75,8.25,5.25,0,0,0,0,0,0,0,0,0,0,0,4,4,0,16,16,0,4,4,16,4,1.6,0,,,3,,,,,4,4,0,4,0,4,4,0,0,4,3,3,0,0
24,1400200010134,002,Acatlan de Juarez,0001,Acatlan de Juarez,0134,3,,,0,0,0,0,0,0,0,3,,,0,0,0,0,0,3,3,,,,,0,,,3,,,3,,,0,0,0,0,0,0,50,2.5,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,5,,3,,,0,11,7,4,10.41,10.8,9.86,0,0,0,0,0,0,0,0,0,0,0,9,8,,31,27,4,10,10,35,3.5,1.29,0,,8,0,9,0,5,4,9,9,0,9,0,9,9,0,0,9,9,9,3,3
25,1400200010168,002,Acatlan de Juarez,0001,Acatlan de Juarez,0168,16,8,8,5,3,,8,4,4,0,11,5,6,3,3,,,0,8,8,4,4,,4,,3,4,8,4,4,8,4,4,0,0,0,0,0,0,100,3.5,7,0,11,0,0,0,0,7,,,0,9,9,0,0,0,6,4,186,83,103,3,0,3,10,62,25,37,52,250,141,109,172,67,105,1506,655,851,641,357,284,597,317,280,7.18,7.64,6.76,4,,,0,0,0,,,,19,4,1091,888,203,4580,3893,687,1075,1075,4650,4.33,1.03,15,329,705,244,806,28,121,901,1043,1048,0,1043,6,1048,1038,0,7,1029,969,786,134,130
26,1400200010191,002,Acatlan de Juarez,0001,Acatlan de Juarez,0191,35,19,16,4,,,14,7,7,,27,15,12,6,9,4,5,3,20,17,10,7,,4,4,0,7,17,10,7,17,10,7,0,0,0,0,0,0,118.75,2.83,0,0,23,3,,,0,17,3,4,0,14,13,3,0,0,,,42,15,27,,,0,,10,6,4,8,35,21,14,29,10,19,263,134,129,104,57,47,68,32,36,6.82,7.17,6.46,0,0,0,0,0,0,0,0,0,0,0,176,154,22,772,688,84,181,181,800,4.42,1.04,,55,117,42,132,4,16,154,169,174,0,164,10,174,164,0,0,173,155,133,18,17
27,140020001012A,002,Acatlan de Juarez,0001,Acatlan de Juarez,012A,464,236,228,66,39,27,191,100,91,11,398,197,201,91,114,57,57,23,296,273,136,137,62,117,53,64,126,263,130,133,249,122,127,10,6,4,,,,103.51,2.34,6.33,21.43,393,3,,,,129,19,40,4,334,318,22,5,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3.33,3.33,0,0,0,0,0,0,0,0,0,0,0,0,,,0,4,4,0,1,,4,4,1.33,,0,0,0,,0,0,,,,0,,0,0,0,0,,0,0,0,0,0
28,1400200020045,002,Acatlan de Juarez,0002,Bellavista,0045,4650,2240,2410,475,229,246,1613,780,833,108,4101,1974,2127,669,1030,508,522,361,3324,2963,1423,1540,825,1089,544,545,1185,2595,1243,1352,2675,1266,1409,368,180,188,251,125,126,92.95,3.2,4.06,17.65,3998,25,12,13,39,1566,219,461,62,2993,2711,122,191,10,0,0,19,10,9,,,0,0,,0,,,16,10,6,12,7,5,81,40,41,35,22,13,26,11,15,6.66,6.65,6.68,0,0,0,0,0,0,0,0,0,0,0,59,51,8,242,212,30,60,60,247,4.12,1.09,,30,27,25,34,3,6,50,58,58,0,58,0,58,57,0,0,59,53,35,6,5
29,1400200020100,002,Acatlan de Juarez,0002,Bellavista,0100,800,406,394,109,58,51,294,152,142,20,662,334,328,100,165,86,79,65,542,477,240,237,139,188,92,96,194,427,213,214,428,214,214,50,27,23,26,14,12,103.05,3.01,3.86,16.13,648,8,4,4,,263,39,81,9,505,451,27,21,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,,,0,4,4,0,1,,4,4,2,0,,0,,0,0,,0,0,,0,0,,0,0,0,,0,0,0,0,0
